Industry,Date,County,High Wage Count
newspaper publishers,2019-09-01,Los Angeles,444
newspaper publishers,2019-12-01,Los Angeles,444
newspaper publishers,2019-10-01,Los Angeles,457
newspaper publishers,2019-11-01,Los Angeles,451
book stores and news dealers,2019-03-01,Los Angeles,0
book stores and news dealers,2019-01-01,Los Angeles,0
book stores and news dealers,2019-02-01,Los Angeles,0
book stores and news dealers,2019-04-01,Los Angeles,0
book stores and news dealers,2019-05-01,Los Angeles,0
book stores and news dealers,2019-06-01,Los Angeles,0
book stores and news dealers,2019-07-01,Los Angeles,0
book stores and news dealers,2019-08-01,Los Angeles,0
book stores and news dealers,2019-09-01,Los Angeles,0
book stores and news dealers,2019-12-01,Los Angeles,0
book stores and news dealers,2019-10-01,Los Angeles,0
book stores and news dealers,2019-11-01,Los Angeles,0
child day care services,2019-03-01,Los Angeles,401
child day care services,2019-01-01,Los Angeles,393
child day care services,2019-02-01,Los Angeles,399
child day care services,2019-04-01,Los Angeles,403
child day care services,2019-05-01,Los Angeles,409
child day care services,2019-06-01,Los Angeles,395
child day care services,2019-07-01,Los Angeles,367
child day care services,2019-08-01,Los Angeles,389
child day care services,2019-09-01,Los Angeles,405
child day care services,2019-12-01,Los Angeles,413
child day care services,2019-10-01,Los Angeles,411
child day care services,2019-11-01,Los Angeles,413
other amusement gambling and recreation industries,2019-03-01,Los Angeles,2783
other amusement gambling and recreation industries,2019-01-01,Los Angeles,2749
other amusement gambling and recreation industries,2019-02-01,Los Angeles,2783
other amusement gambling and recreation industries,2019-04-01,Los Angeles,2801
other amusement gambling and recreation industries,2019-05-01,Los Angeles,2835
other amusement gambling and recreation industries,2019-06-01,Los Angeles,2939
other amusement gambling and recreation industries,2019-07-01,Los Angeles,2939
other amusement gambling and recreation industries,2019-08-01,Los Angeles,2904
other amusement gambling and recreation industries,2019-09-01,Los Angeles,2818
other amusement gambling and recreation industries,2019-12-01,Los Angeles,2835
other amusement gambling and recreation industries,2019-10-01,Los Angeles,2852
other amusement gambling and recreation industries,2019-11-01,Los Angeles,2835
general merchandise stores including warehouse clubs and supercenters,2019-03-01,Los Angeles,2204
general merchandise stores including warehouse clubs and supercenters,2019-01-01,Los Angeles,2380
general merchandise stores including warehouse clubs and supercenters,2019-02-01,Los Angeles,2235
general merchandise stores including warehouse clubs and supercenters,2019-04-01,Los Angeles,2191
general merchandise stores including warehouse clubs and supercenters,2019-05-01,Los Angeles,2181
general merchandise stores including warehouse clubs and supercenters,2019-06-01,Los Angeles,2177
general merchandise stores including warehouse clubs and supercenters,2019-07-01,Los Angeles,2194
general merchandise stores including warehouse clubs and supercenters,2019-08-01,Los Angeles,2228
general merchandise stores including warehouse clubs and supercenters,2019-09-01,Los Angeles,2231
general merchandise stores including warehouse clubs and supercenters,2019-12-01,Los Angeles,2617
general merchandise stores including warehouse clubs and supercenters,2019-10-01,Los Angeles,2292
general merchandise stores including warehouse clubs and supercenters,2019-11-01,Los Angeles,2586
architectural engineering and related services,2019-03-01,Los Angeles,12701
architectural engineering and related services,2019-01-01,Los Angeles,12701
architectural engineering and related services,2019-02-01,Los Angeles,12738
architectural engineering and related services,2019-04-01,Los Angeles,12959
architectural engineering and related services,2019-05-01,Los Angeles,13032
architectural engineering and related services,2019-06-01,Los Angeles,13143
architectural engineering and related services,2019-07-01,Los Angeles,13401
architectural engineering and related services,2019-08-01,Los Angeles,13401
architectural engineering and related services,2019-09-01,Los Angeles,13253
architectural engineering and related services,2019-12-01,Los Angeles,13511
architectural engineering and related services,2019-10-01,Los Angeles,13437
architectural engineering and related services,2019-11-01,Los Angeles,13437
scientific research and development services,2019-03-01,Los Angeles,8218
scientific research and development services,2019-01-01,Los Angeles,8083
scientific research and development services,2019-02-01,Los Angeles,8173
scientific research and development services,2019-04-01,Los Angeles,8218
scientific research and development services,2019-05-01,Los Angeles,8308
scientific research and development services,2019-06-01,Los Angeles,8533
scientific research and development services,2019-07-01,Los Angeles,8443
scientific research and development services,2019-08-01,Los Angeles,8398
scientific research and development services,2019-09-01,Los Angeles,8353
scientific research and development services,2019-12-01,Los Angeles,8622
scientific research and development services,2019-10-01,Los Angeles,8533
scientific research and development services,2019-11-01,Los Angeles,8577
apparel piece goods and notions merchant wholesalers,2019-03-01,Los Angeles,1731
apparel piece goods and notions merchant wholesalers,2019-01-01,Los Angeles,1711
apparel piece goods and notions merchant wholesalers,2019-02-01,Los Angeles,1717
apparel piece goods and notions merchant wholesalers,2019-04-01,Los Angeles,1717
apparel piece goods and notions merchant wholesalers,2019-05-01,Los Angeles,1711
apparel piece goods and notions merchant wholesalers,2019-06-01,Los Angeles,1704
apparel piece goods and notions merchant wholesalers,2019-07-01,Los Angeles,1704
apparel piece goods and notions merchant wholesalers,2019-08-01,Los Angeles,1704
apparel piece goods and notions merchant wholesalers,2019-09-01,Los Angeles,1691
apparel piece goods and notions merchant wholesalers,2019-12-01,Los Angeles,1711
apparel piece goods and notions merchant wholesalers,2019-10-01,Los Angeles,1684
apparel piece goods and notions merchant wholesalers,2019-11-01,Los Angeles,1704
restaurants and other food services,2019-03-01,Los Angeles,4522
restaurants and other food services,2019-01-01,Los Angeles,4440
restaurants and other food services,2019-02-01,Los Angeles,4485
restaurants and other food services,2019-04-01,Los Angeles,4566
restaurants and other food services,2019-05-01,Los Angeles,4615
restaurants and other food services,2019-06-01,Los Angeles,4618
restaurants and other food services,2019-07-01,Los Angeles,4623
restaurants and other food services,2019-08-01,Los Angeles,4652
restaurants and other food services,2019-09-01,Los Angeles,4620
restaurants and other food services,2019-12-01,Los Angeles,4633
restaurants and other food services,2019-10-01,Los Angeles,4638
restaurants and other food services,2019-11-01,Los Angeles,4650
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-03-01,Los Angeles,607
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-01-01,Los Angeles,604
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-02-01,Los Angeles,606
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-04-01,Los Angeles,613
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-05-01,Los Angeles,616
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-06-01,Los Angeles,620
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-07-01,Los Angeles,626
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-08-01,Los Angeles,628
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-09-01,Los Angeles,628
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-12-01,Los Angeles,621
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-10-01,Los Angeles,623
services to buildings and dwellings except cleaning during construction and immediately after construction,2019-11-01,Los Angeles,625
individual and family services,2019-03-01,Los Angeles,11474
individual and family services,2019-01-01,Los Angeles,11414
individual and family services,2019-02-01,Los Angeles,11454
individual and family services,2019-04-01,Los Angeles,11483
individual and family services,2019-05-01,Los Angeles,11533
individual and family services,2019-06-01,Los Angeles,11538
individual and family services,2019-07-01,Los Angeles,11622
individual and family services,2019-08-01,Los Angeles,11677
individual and family services,2019-09-01,Los Angeles,11697
individual and family services,2019-12-01,Los Angeles,11826
individual and family services,2019-10-01,Los Angeles,11766
individual and family services,2019-11-01,Los Angeles,11796
offices of dentists,2019-03-01,Los Angeles,4089
offices of dentists,2019-01-01,Los Angeles,4014
offices of dentists,2019-02-01,Los Angeles,4076
offices of dentists,2019-04-01,Los Angeles,4089
offices of dentists,2019-05-01,Los Angeles,4114
offices of dentists,2019-06-01,Los Angeles,4114
offices of dentists,2019-07-01,Los Angeles,4126
offices of dentists,2019-08-01,Los Angeles,4164
offices of dentists,2019-09-01,Los Angeles,4139
offices of dentists,2019-12-01,Los Angeles,4239
offices of dentists,2019-10-01,Los Angeles,4189
offices of dentists,2019-11-01,Los Angeles,4214
retail bakeries,2019-03-01,Los Angeles,248
retail bakeries,2019-01-01,Los Angeles,243
retail bakeries,2019-02-01,Los Angeles,245
retail bakeries,2019-04-01,Los Angeles,243
retail bakeries,2019-05-01,Los Angeles,240
retail bakeries,2019-06-01,Los Angeles,240
retail bakeries,2019-07-01,Los Angeles,235
retail bakeries,2019-08-01,Los Angeles,237
retail bakeries,2019-09-01,Los Angeles,237
retail bakeries,2019-12-01,Los Angeles,239
retail bakeries,2019-10-01,Los Angeles,237
retail bakeries,2019-11-01,Los Angeles,239
professional and commercial equipment and supplies merchant wholesalers,2019-03-01,Los Angeles,2995
professional and commercial equipment and supplies merchant wholesalers,2019-01-01,Los Angeles,2976
professional and commercial equipment and supplies merchant wholesalers,2019-02-01,Los Angeles,2995
professional and commercial equipment and supplies merchant wholesalers,2019-04-01,Los Angeles,2976
professional and commercial equipment and supplies merchant wholesalers,2019-05-01,Los Angeles,2976
professional and commercial equipment and supplies merchant wholesalers,2019-06-01,Los Angeles,2976
professional and commercial equipment and supplies merchant wholesalers,2019-07-01,Los Angeles,2976
professional and commercial equipment and supplies merchant wholesalers,2019-08-01,Los Angeles,2976
