Industry,Date,County,High Wage Count
broadcasting except internet,2019-05-01,San Luis Obispo,2714
broadcasting except internet,2019-05-01,San Luis Obispo,8376
broadcasting except internet,2019-05-01,San Luis Obispo,2714
broadcasting except internet,2019-06-01,San Luis Obispo,2714
broadcasting except internet,2019-06-01,San Luis Obispo,2714
broadcasting except internet,2019-06-01,San Luis Obispo,8469
broadcasting except internet,2019-06-01,San Luis Obispo,2714
broadcasting except internet,2019-07-01,San Luis Obispo,2760
broadcasting except internet,2019-07-01,San Luis Obispo,2760
broadcasting except internet,2019-07-01,San Luis Obispo,8235
broadcasting except internet,2019-07-01,San Luis Obispo,2760
broadcasting except internet,2019-08-01,San Luis Obispo,2807
broadcasting except internet,2019-08-01,San Luis Obispo,2807
broadcasting except internet,2019-08-01,San Luis Obispo,8142
broadcasting except internet,2019-08-01,San Luis Obispo,2807
broadcasting except internet,2019-09-01,San Luis Obispo,2854
broadcasting except internet,2019-09-01,San Luis Obispo,2854
broadcasting except internet,2019-09-01,San Luis Obispo,8282
broadcasting except internet,2019-09-01,San Luis Obispo,2854
broadcasting except internet,2019-10-01,San Luis Obispo,2901
broadcasting except internet,2019-10-01,San Luis Obispo,2901
broadcasting except internet,2019-10-01,San Luis Obispo,8282
broadcasting except internet,2019-10-01,San Luis Obispo,2901
broadcasting except internet,2019-11-01,San Luis Obispo,2901
broadcasting except internet,2019-11-01,San Luis Obispo,2901
broadcasting except internet,2019-11-01,San Luis Obispo,8469
broadcasting except internet,2019-11-01,San Luis Obispo,2901
broadcasting except internet,2019-12-01,San Luis Obispo,2901
broadcasting except internet,2019-12-01,San Luis Obispo,2901
broadcasting except internet,2019-12-01,San Luis Obispo,8423
broadcasting except internet,2019-12-01,San Luis Obispo,2901
broadcasting except internet,2019-01-01,San Mateo,1890
broadcasting except internet,2019-01-01,San Mateo,1890
broadcasting except internet,2019-01-01,San Mateo,5929
broadcasting except internet,2019-01-01,San Mateo,1890
broadcasting except internet,2019-02-01,San Mateo,1923
broadcasting except internet,2019-02-01,San Mateo,1923
broadcasting except internet,2019-02-01,San Mateo,6025
broadcasting except internet,2019-02-01,San Mateo,1923
broadcasting except internet,2019-03-01,San Mateo,1890
broadcasting except internet,2019-03-01,San Mateo,1890
broadcasting except internet,2019-03-01,San Mateo,5865
broadcasting except internet,2019-03-01,San Mateo,1890
broadcasting except internet,2019-04-01,San Mateo,1858
broadcasting except internet,2019-04-01,San Mateo,1858
broadcasting except internet,2019-04-01,San Mateo,5801
broadcasting except internet,2019-04-01,San Mateo,1858
broadcasting except internet,2019-05-01,San Mateo,1858
broadcasting except internet,2019-05-01,San Mateo,1858
broadcasting except internet,2019-05-01,San Mateo,5737
broadcasting except internet,2019-05-01,San Mateo,1858
broadcasting except internet,2019-06-01,San Mateo,1858
broadcasting except internet,2019-06-01,San Mateo,1858
broadcasting except internet,2019-06-01,San Mateo,5801
broadcasting except internet,2019-06-01,San Mateo,1858
broadcasting except internet,2019-07-01,San Mateo,1890
broadcasting except internet,2019-07-01,San Mateo,1890
broadcasting except internet,2019-07-01,San Mateo,5640
broadcasting except internet,2019-07-01,San Mateo,1890
broadcasting except internet,2019-08-01,San Mateo,1923
broadcasting except internet,2019-08-01,San Mateo,1923
broadcasting except internet,2019-08-01,San Mateo,5576
broadcasting except internet,2019-08-01,San Mateo,1923
broadcasting except internet,2019-09-01,San Mateo,1955
broadcasting except internet,2019-09-01,San Mateo,1955
broadcasting except internet,2019-09-01,San Mateo,5672
broadcasting except internet,2019-09-01,San Mateo,1955
broadcasting except internet,2019-10-01,San Mateo,1987
broadcasting except internet,2019-10-01,San Mateo,1987
broadcasting except internet,2019-10-01,San Mateo,5672
broadcasting except internet,2019-10-01,San Mateo,1987
broadcasting except internet,2019-11-01,San Mateo,1987
broadcasting except internet,2019-11-01,San Mateo,1987
broadcasting except internet,2019-11-01,San Mateo,5801
broadcasting except internet,2019-11-01,San Mateo,1987
broadcasting except internet,2019-12-01,San Mateo,1987
broadcasting except internet,2019-12-01,San Mateo,1987
broadcasting except internet,2019-12-01,San Mateo,5769
broadcasting except internet,2019-12-01,San Mateo,1987
broadcasting except internet,2019-01-01,Santa Barbara,2972
broadcasting except internet,2019-01-01,Santa Barbara,2972
broadcasting except internet,2019-01-01,Santa Barbara,9320
broadcasting except internet,2019-01-01,Santa Barbara,2972
broadcasting except internet,2019-02-01,Santa Barbara,3022
broadcasting except internet,2019-02-01,Santa Barbara,3022
broadcasting except internet,2019-02-01,Santa Barbara,9471
broadcasting except internet,2019-02-01,Santa Barbara,3022
broadcasting except internet,2019-03-01,Santa Barbara,2972
broadcasting except internet,2019-03-01,Santa Barbara,2972
broadcasting except internet,2019-03-01,Santa Barbara,9219
broadcasting except internet,2019-03-01,Santa Barbara,2972
broadcasting except internet,2019-04-01,Santa Barbara,2922
broadcasting except internet,2019-04-01,Santa Barbara,2922
broadcasting except internet,2019-04-01,Santa Barbara,9118
broadcasting except internet,2019-04-01,Santa Barbara,2922
broadcasting except internet,2019-05-01,Santa Barbara,2922
broadcasting except internet,2019-05-01,Santa Barbara,2922
broadcasting except internet,2019-05-01,Santa Barbara,9017
broadcasting except internet,2019-05-01,Santa Barbara,2922
broadcasting except internet,2019-06-01,Santa Barbara,2922
broadcasting except internet,2019-06-01,Santa Barbara,2922
broadcasting except internet,2019-06-01,Santa Barbara,9118
broadcasting except internet,2019-06-01,Santa Barbara,2922
broadcasting except internet,2019-07-01,Santa Barbara,2972
broadcasting except internet,2019-07-01,Santa Barbara,2972
broadcasting except internet,2019-07-01,Santa Barbara,8866
broadcasting except internet,2019-07-01,Santa Barbara,2972
broadcasting except internet,2019-08-01,Santa Barbara,3022
broadcasting except internet,2019-08-01,Santa Barbara,3022
broadcasting except internet,2019-08-01,Santa Barbara,8766
broadcasting except internet,2019-08-01,Santa Barbara,3022
broadcasting except internet,2019-09-01,Santa Barbara,3073
broadcasting except internet,2019-09-01,Santa Barbara,3073
broadcasting except internet,2019-09-01,Santa Barbara,8917
broadcasting except internet,2019-09-01,Santa Barbara,3073
broadcasting except internet,2019-10-01,Santa Barbara,3123
broadcasting except internet,2019-10-01,Santa Barbara,3123
broadcasting except internet,2019-10-01,Santa Barbara,8917
broadcasting except internet,2019-10-01,Santa Barbara,3123
broadcasting except internet,2019-11-01,Santa Barbara,3123
broadcasting except internet,2019-11-01,Santa Barbara,3123
broadcasting except internet,2019-11-01,Santa Barbara,9118
broadcasting except internet,2019-11-01,Santa Barbara,3123
broadcasting except internet,2019-12-01,Santa Barbara,3123
broadcasting except internet,2019-12-01,Santa Barbara,3123
broadcasting except internet,2019-12-01,Santa Barbara,9068
broadcasting except internet,2019-12-01,Santa Barbara,3123
broadcasting except internet,2019-01-01,Santa Clara,1890
broadcasting except internet,2019-01-01,Santa Clara,1890
broadcasting except internet,2019-01-01,Santa Clara,5929
broadcasting except internet,2019-01-01,Santa Clara,1890
broadcasting except internet,2019-02-01,Santa Clara,1923
broadcasting except internet,2019-02-01,Santa Clara,1923
broadcasting except internet,2019-02-01,Santa Clara,6025
broadcasting except internet,2019-02-01,Santa Clara,1923
broadcasting except internet,2019-03-01,Santa Clara,1890
broadcasting except internet,2019-03-01,Santa Clara,1890
broadcasting except internet,2019-03-01,Santa Clara,5865
broadcasting except internet,2019-03-01,Santa Clara,1890
broadcasting except internet,2019-04-01,Santa Clara,1858
broadcasting except internet,2019-04-01,Santa Clara,1858
broadcasting except internet,2019-04-01,Santa Clara,5801
broadcasting except internet,2019-04-01,Santa Clara,1858
broadcasting except internet,2019-05-01,Santa Clara,1858
broadcasting except internet,2019-05-01,Santa Clara,1858
broadcasting except internet,2019-05-01,Santa Clara,5737
broadcasting except internet,2019-05-01,Santa Clara,1858
broadcasting except internet,2019-06-01,Santa Clara,1858
broadcasting except internet,2019-06-01,Santa Clara,1858
broadcasting except internet,2019-06-01,Santa Clara,5801
broadcasting except internet,2019-06-01,Santa Clara,1858
broadcasting except internet,2019-07-01,Santa Clara,1890
broadcasting except internet,2019-07-01,Santa Clara,1890
broadcasting except internet,2019-07-01,Santa Clara,5640
broadcasting except internet,2019-07-01,Santa Clara,1890
broadcasting except internet,2019-08-01,Santa Clara,1923
broadcasting except internet,2019-08-01,Santa Clara,1923
broadcasting except internet,2019-08-01,Santa Clara,5576
broadcasting except internet,2019-08-01,Santa Clara,1923
broadcasting except internet,2019-09-01,Santa Clara,1955
broadcasting except internet,2019-09-01,Santa Clara,1955
broadcasting except internet,2019-09-01,Santa Clara,5672
broadcasting except internet,2019-09-01,Santa Clara,1955
broadcasting except internet,2019-10-01,Santa Clara,1987
broadcasting except internet,2019-10-01,Santa Clara,1987
broadcasting except internet,2019-10-01,Santa Clara,5672
broadcasting except internet,2019-10-01,Santa Clara,1987
broadcasting except internet,2019-11-01,Santa Clara,1987
broadcasting except internet,2019-11-01,Santa Clara,1987
broadcasting except internet,2019-11-01,Santa Clara,5801
broadcasting except internet,2019-11-01,Santa Clara,1987
broadcasting except internet,2019-12-01,Santa Clara,1987
broadcasting except internet,2019-12-01,Santa Clara,1987
broadcasting except internet,2019-12-01,Santa Clara,5769
broadcasting except internet,2019-12-01,Santa Clara,1987
broadcasting except internet,2019-01-01,Santa Cruz,2972
broadcasting except internet,2019-01-01,Santa Cruz,2972
broadcasting except internet,2019-01-01,Santa Cruz,9320
broadcasting except internet,2019-01-01,Santa Cruz,2972
broadcasting except internet,2019-02-01,Santa Cruz,3022
broadcasting except internet,2019-02-01,Santa Cruz,3022
broadcasting except internet,2019-02-01,Santa Cruz,9471
broadcasting except internet,2019-02-01,Santa Cruz,3022
broadcasting except internet,2019-03-01,Santa Cruz,2972
broadcasting except internet,2019-03-01,Santa Cruz,2972
broadcasting except internet,2019-03-01,Santa Cruz,9219
broadcasting except internet,2019-03-01,Santa Cruz,2972
broadcasting except internet,2019-04-01,Santa Cruz,2922
broadcasting except internet,2019-04-01,Santa Cruz,2922
broadcasting except internet,2019-04-01,Santa Cruz,9118
broadcasting except internet,2019-04-01,Santa Cruz,2922
broadcasting except internet,2019-05-01,Santa Cruz,2922
broadcasting except internet,2019-05-01,Santa Cruz,2922
broadcasting except internet,2019-05-01,Santa Cruz,9017
broadcasting except internet,2019-05-01,Santa Cruz,2922
broadcasting except internet,2019-06-01,Santa Cruz,2922
broadcasting except internet,2019-06-01,Santa Cruz,2922
broadcasting except internet,2019-06-01,Santa Cruz,9118
broadcasting except internet,2019-06-01,Santa Cruz,2922
broadcasting except internet,2019-07-01,Santa Cruz,2972
broadcasting except internet,2019-07-01,Santa Cruz,2972
broadcasting except internet,2019-07-01,Santa Cruz,8866
broadcasting except internet,2019-07-01,Santa Cruz,2972
broadcasting except internet,2019-08-01,Santa Cruz,3022
broadcasting except internet,2019-08-01,Santa Cruz,3022
broadcasting except internet,2019-08-01,Santa Cruz,8766
broadcasting except internet,2019-08-01,Santa Cruz,3022
broadcasting except internet,2019-09-01,Santa Cruz,3073
broadcasting except internet,2019-09-01,Santa Cruz,3073
broadcasting except internet,2019-09-01,Santa Cruz,8917
broadcasting except internet,2019-09-01,Santa Cruz,3073
broadcasting except internet,2019-10-01,Santa Cruz,3123
broadcasting except internet,2019-10-01,Santa Cruz,3123
broadcasting except internet,2019-10-01,Santa Cruz,8917
broadcasting except internet,2019-10-01,Santa Cruz,3123
broadcasting except internet,2019-11-01,Santa Cruz,3123
broadcasting except internet,2019-11-01,Santa Cruz,3123
broadcasting except internet,2019-11-01,Santa Cruz,9118
broadcasting except internet,2019-11-01,Santa Cruz,3123
broadcasting except internet,2019-12-01,Santa Cruz,3123
broadcasting except internet,2019-12-01,Santa Cruz,3123
broadcasting except internet,2019-12-01,Santa Cruz,9068
broadcasting except internet,2019-12-01,Santa Cruz,3123
broadcasting except internet,2019-01-01,Shasta,3273
broadcasting except internet,2019-01-01,Shasta,3273
broadcasting except internet,2019-01-01,Shasta,10262
broadcasting except internet,2019-01-01,Shasta,3273
broadcasting except internet,2019-02-01,Shasta,3328
broadcasting except internet,2019-02-01,Shasta,3328
broadcasting except internet,2019-02-01,Shasta,10429
broadcasting except internet,2019-02-01,Shasta,3328
broadcasting except internet,2019-03-01,Shasta,3273
broadcasting except internet,2019-03-01,Shasta,3273
broadcasting except internet,2019-03-01,Shasta,10151
broadcasting except internet,2019-03-01,Shasta,3273
broadcasting except internet,2019-04-01,Shasta,3217
