Industry,Date,County,High Wage Count,Cost of Living,Employment Count,Output Race
restaurants and other food services,2019-07-01,Los Angeles,131,80216,10895.734019530015,Latino
restaurants and other food services,2019-07-01,Los Angeles,131,80216,10895.734019530015,Latino
restaurants and other food services,2019-08-01,Los Angeles,1191,80216,98742.58955199075,Latino
restaurants and other food services,2019-08-01,Los Angeles,1191,80216,98742.58955199075,Latino
restaurants and other food services,2019-08-01,Los Angeles,1191,80216,98742.58955199075,Latino
restaurants and other food services,2019-08-01,Los Angeles,1191,80216,98742.58955199075,Latino
restaurants and other food services,2019-08-01,Los Angeles,1191,80216,98742.58955199075,Latino
restaurants and other food services,2019-08-01,Los Angeles,1191,80216,98742.58955199075,Latino
restaurants and other food services,2019-08-01,Los Angeles,1191,80216,98742.58955199075,Latino
restaurants and other food services,2019-08-01,Los Angeles,1191,80216,98742.58955199075,Latino
restaurants and other food services,2019-08-01,Los Angeles,1144,80216,94918.60597782877,Latino
restaurants and other food services,2019-08-01,Los Angeles,1144,80216,94918.60597782877,Latino
restaurants and other food services,2019-08-01,Los Angeles,132,80216,11000.500692794725,Latino
restaurants and other food services,2019-08-01,Los Angeles,132,80216,11000.500692794725,Latino
restaurants and other food services,2019-09-01,Los Angeles,1182,80216,98061.60617577012,Latino
restaurants and other food services,2019-09-01,Los Angeles,1182,80216,98061.60617577012,Latino
restaurants and other food services,2019-09-01,Los Angeles,1182,80216,98061.60617577012,Latino
restaurants and other food services,2019-09-01,Los Angeles,1182,80216,98061.60617577012,Latino
restaurants and other food services,2019-09-01,Los Angeles,1182,80216,98061.60617577012,Latino
restaurants and other food services,2019-09-01,Los Angeles,1182,80216,98061.60617577012,Latino
restaurants and other food services,2019-09-01,Los Angeles,1182,80216,98061.60617577012,Latino
restaurants and other food services,2019-09-01,Los Angeles,1182,80216,98061.60617577012,Latino
restaurants and other food services,2019-09-01,Los Angeles,1146,80216,95023.3726510935,Latino
restaurants and other food services,2019-09-01,Los Angeles,1146,80216,95023.3726510935,Latino
restaurants and other food services,2019-09-01,Los Angeles,141,80216,11733.867405647707,Latino
restaurants and other food services,2019-09-01,Los Angeles,141,80216,11733.867405647707,Latino
restaurants and other food services,2019-10-01,Los Angeles,1187,80216,98428.28953219662,Latino
restaurants and other food services,2019-10-01,Los Angeles,1187,80216,98428.28953219662,Latino
restaurants and other food services,2019-10-01,Los Angeles,1187,80216,98428.28953219662,Latino
restaurants and other food services,2019-10-01,Los Angeles,1187,80216,98428.28953219662,Latino
restaurants and other food services,2019-10-01,Los Angeles,1187,80216,98428.28953219662,Latino
restaurants and other food services,2019-10-01,Los Angeles,1187,80216,98428.28953219662,Latino
restaurants and other food services,2019-10-01,Los Angeles,1187,80216,98428.28953219662,Latino
restaurants and other food services,2019-10-01,Los Angeles,1187,80216,98428.28953219662,Latino
restaurants and other food services,2019-10-01,Los Angeles,1144,80216,94918.60597782877,Latino
restaurants and other food services,2019-10-01,Los Angeles,1144,80216,94918.60597782877,Latino
restaurants and other food services,2019-10-01,Los Angeles,154,80216,12781.534138294825,Latino
restaurants and other food services,2019-10-01,Los Angeles,154,80216,12781.534138294825,Latino
restaurants and other food services,2019-11-01,Los Angeles,1190,80216,98690.2062153584,Latino
restaurants and other food services,2019-11-01,Los Angeles,1190,80216,98690.2062153584,Latino
restaurants and other food services,2019-11-01,Los Angeles,1190,80216,98690.2062153584,Latino
restaurants and other food services,2019-11-01,Los Angeles,1190,80216,98690.2062153584,Latino
restaurants and other food services,2019-11-01,Los Angeles,1190,80216,98690.2062153584,Latino
restaurants and other food services,2019-11-01,Los Angeles,1190,80216,98690.2062153584,Latino
restaurants and other food services,2019-11-01,Los Angeles,1190,80216,98690.2062153584,Latino
restaurants and other food services,2019-11-01,Los Angeles,1190,80216,98690.2062153584,Latino
restaurants and other food services,2019-11-01,Los Angeles,1147,80216,95128.1393243582,Latino
restaurants and other food services,2019-11-01,Los Angeles,1147,80216,95128.1393243582,Latino
restaurants and other food services,2019-11-01,Los Angeles,142,80216,11786.250742280063,Latino
restaurants and other food services,2019-11-01,Los Angeles,142,80216,11786.250742280063,Latino
restaurants and other food services,2019-12-01,Los Angeles,1186,80216,98323.5228589319,Latino
restaurants and other food services,2019-12-01,Los Angeles,1186,80216,98323.5228589319,Latino
restaurants and other food services,2019-12-01,Los Angeles,1186,80216,98323.5228589319,Latino
restaurants and other food services,2019-12-01,Los Angeles,1186,80216,98323.5228589319,Latino
restaurants and other food services,2019-12-01,Los Angeles,1186,80216,98323.5228589319,Latino
restaurants and other food services,2019-12-01,Los Angeles,1186,80216,98323.5228589319,Latino
restaurants and other food services,2019-12-01,Los Angeles,1186,80216,98323.5228589319,Latino
restaurants and other food services,2019-12-01,Los Angeles,1186,80216,98323.5228589319,Latino
restaurants and other food services,2019-12-01,Los Angeles,1143,80216,94761.4559679317,Latino
restaurants and other food services,2019-12-01,Los Angeles,1143,80216,94761.4559679317,Latino
restaurants and other food services,2019-12-01,Los Angeles,139,80216,11576.71739575064,Latino
restaurants and other food services,2019-12-01,Los Angeles,139,80216,11576.71739575064,Latino
retail bakeries,2019-01-01,Los Angeles,210,80216,9013.242067553736,Latino
retail bakeries,2019-01-01,Los Angeles,210,80216,9013.242067553736,Latino
retail bakeries,2019-01-01,Los Angeles,210,80216,9013.242067553736,Latino
retail bakeries,2019-01-01,Los Angeles,210,80216,9013.242067553736,Latino
retail bakeries,2019-01-01,Los Angeles,210,80216,9013.242067553736,Latino
retail bakeries,2019-01-01,Los Angeles,210,80216,9013.242067553736,Latino
retail bakeries,2019-01-01,Los Angeles,210,80216,9013.242067553736,Latino
retail bakeries,2019-01-01,Los Angeles,210,80216,9013.242067553736,Latino
retail bakeries,2019-02-01,Los Angeles,212,80216,9071.392016376663,Latino
retail bakeries,2019-02-01,Los Angeles,212,80216,9071.392016376663,Latino
retail bakeries,2019-02-01,Los Angeles,212,80216,9071.392016376663,Latino
retail bakeries,2019-02-01,Los Angeles,212,80216,9071.392016376663,Latino
retail bakeries,2019-02-01,Los Angeles,212,80216,9071.392016376663,Latino
retail bakeries,2019-02-01,Los Angeles,212,80216,9071.392016376663,Latino
retail bakeries,2019-02-01,Los Angeles,212,80216,9071.392016376663,Latino
retail bakeries,2019-02-01,Los Angeles,212,80216,9071.392016376663,Latino
retail bakeries,2019-03-01,Los Angeles,215,80216,9187.691914022518,Latino
retail bakeries,2019-03-01,Los Angeles,215,80216,9187.691914022518,Latino
retail bakeries,2019-03-01,Los Angeles,215,80216,9187.691914022518,Latino
retail bakeries,2019-03-01,Los Angeles,215,80216,9187.691914022518,Latino
retail bakeries,2019-03-01,Los Angeles,215,80216,9187.691914022518,Latino
retail bakeries,2019-03-01,Los Angeles,215,80216,9187.691914022518,Latino
retail bakeries,2019-03-01,Los Angeles,215,80216,9187.691914022518,Latino
retail bakeries,2019-03-01,Los Angeles,215,80216,9187.691914022518,Latino
retail bakeries,2019-04-01,Los Angeles,210,80216,9013.242067553736,Latino
retail bakeries,2019-04-01,Los Angeles,210,80216,9013.242067553736,Latino
retail bakeries,2019-04-01,Los Angeles,210,80216,9013.242067553736,Latino
retail bakeries,2019-04-01,Los Angeles,210,80216,9013.242067553736,Latino
retail bakeries,2019-04-01,Los Angeles,210,80216,9013.242067553736,Latino
retail bakeries,2019-04-01,Los Angeles,210,80216,9013.242067553736,Latino
retail bakeries,2019-04-01,Los Angeles,210,80216,9013.242067553736,Latino
retail bakeries,2019-04-01,Los Angeles,210,80216,9013.242067553736,Latino
retail bakeries,2019-05-01,Los Angeles,208,80216,8896.942169907881,Latino
retail bakeries,2019-05-01,Los Angeles,208,80216,8896.942169907881,Latino
retail bakeries,2019-05-01,Los Angeles,208,80216,8896.942169907881,Latino
retail bakeries,2019-05-01,Los Angeles,208,80216,8896.942169907881,Latino
retail bakeries,2019-05-01,Los Angeles,208,80216,8896.942169907881,Latino
retail bakeries,2019-05-01,Los Angeles,208,80216,8896.942169907881,Latino
retail bakeries,2019-05-01,Los Angeles,208,80216,8896.942169907881,Latino
retail bakeries,2019-05-01,Los Angeles,208,80216,8896.942169907881,Latino
retail bakeries,2019-06-01,Los Angeles,208,80216,8896.942169907881,Latino
retail bakeries,2019-06-01,Los Angeles,208,80216,8896.942169907881,Latino
retail bakeries,2019-06-01,Los Angeles,208,80216,8896.942169907881,Latino
retail bakeries,2019-06-01,Los Angeles,208,80216,8896.942169907881,Latino
retail bakeries,2019-06-01,Los Angeles,208,80216,8896.942169907881,Latino
retail bakeries,2019-06-01,Los Angeles,208,80216,8896.942169907881,Latino
retail bakeries,2019-06-01,Los Angeles,208,80216,8896.942169907881,Latino
retail bakeries,2019-06-01,Los Angeles,208,80216,8896.942169907881,Latino
retail bakeries,2019-07-01,Los Angeles,204,80216,8722.4923234391,Latino
retail bakeries,2019-07-01,Los Angeles,204,80216,8722.4923234391,Latino
retail bakeries,2019-07-01,Los Angeles,204,80216,8722.4923234391,Latino
retail bakeries,2019-07-01,Los Angeles,204,80216,8722.4923234391,Latino
retail bakeries,2019-07-01,Los Angeles,204,80216,8722.4923234391,Latino
retail bakeries,2019-07-01,Los Angeles,204,80216,8722.4923234391,Latino
retail bakeries,2019-07-01,Los Angeles,204,80216,8722.4923234391,Latino
retail bakeries,2019-07-01,Los Angeles,204,80216,8722.4923234391,Latino
retail bakeries,2019-08-01,Los Angeles,205,80216,8780.642272262028,Latino
retail bakeries,2019-08-01,Los Angeles,205,80216,8780.642272262028,Latino
retail bakeries,2019-08-01,Los Angeles,205,80216,8780.642272262028,Latino
retail bakeries,2019-08-01,Los Angeles,205,80216,8780.642272262028,Latino
