CDI Regions,Industry Title,region_wt_mean_wage,unweighted_ind_counts,wt_reg_ind_counts,wt_reg_high_wage_count,wt_reg_high_wage_perc
Central Coast,Nail salons and other personal care services,45940.48963482734,839,3628.0,98.0,2.7012127894156563
Central Coast,Recyclable material merchant wholesalers,45940.48963482734,66,65.0,0.0,0.0
Central Coast,Book stores and news dealers,45940.48963482734,162,884.0,0.0,0.0
Central Coast,U.S. Marines,45940.48963482734,500,1303.0,0.0,0.0
Central Coast,Performing Arts Companies,45940.48963482734,401,1184.0,0.0,0.0
Central Coast,"Unemployed, with no work experience in past 5 years",45940.48963482734,2013,8755.0,0.0,0.0
Central Coast,Not specified metal industries,45940.48963482734,23,150.0,0.0,0.0
Central Coast,"Fabric mills, except knitting mills",45940.48963482734,89,148.0,0.0,0.0
Central Coast,Automotive equipment rental and leasing,45940.48963482734,264,1156.0,0.0,0.0
Central Coast,U.S. Coast Guard,45940.48963482734,36,31.0,0.0,0.0
Central Coast,"Farm product raw materials, merchant wholesalers ",45940.48963482734,19,79.0,0.0,0.0
Central Coast,Farm supplies merchant wholesalers,45940.48963482734,66,66.0,0.0,0.0
Central Coast,"Resin, synthetic rubber, and fibers and filaments",45940.48963482734,122,490.0,0.0,0.0
Central Coast,Florists,45940.48963482734,172,486.0,0.0,0.0
Central Coast,"Drinking places, alcohol beverages",45940.48963482734,258,1860.0,0.0,0.0
Central Coast,Footwear Manufacturing,45940.48963482734,28,8.0,0.0,0.0
Central Coast,"Fishing, hunting, and trapping",45940.48963482734,38,810.0,0.0,0.0
Central Coast,Spectator Sports,45940.48963482734,258,1258.0,0.0,0.0
Central Coast,Barber shops,45940.48963482734,120,63.0,0.0,0.0
Central Coast,Metal forgings and stampings,45940.48963482734,35,134.0,0.0,0.0
Central Coast,Office supplies and stationary stores,45940.48963482734,171,1236.0,0.0,0.0
Central Coast,"Construction, and mining and oil and gas field machinery",45940.48963482734,29,152.0,0.0,0.0
Central Coast,Iron and steel mills and steel products manufacturing,45940.48963482734,135,151.0,0.0,0.0
Central Coast,Bowling centers,45940.48963482734,42,85.0,0.0,0.0
Central Coast,Not specified food industries,45940.48963482734,80,213.0,0.0,0.0
Central Coast,"Nonferrous metal, except aluminum, production and processing",45940.48963482734,26,91.0,0.0,0.0
Central Coast,"Gift, novelty, and souvenir shops",45940.48963482734,247,671.0,0.0,0.0
Central Coast,Glass and glass products manufacturing,45940.48963482734,125,105.0,0.0,0.0
Central Coast,"Pottery, ceramics, and plumbing fixture manufacturing",45940.48963482734,23,215.0,0.0,0.0
Central Coast,"Rubber products, except tires",45940.48963482734,58,156.0,0.0,0.0
Central Coast,Miscellaneous petroleum and coal products,45940.48963482734,21,136.0,0.0,0.0
Central Valley,"Engine, turbine, and power transmission equipment manufacturing",36319.39432698346,53,619.0,619.0,100.0
Central Valley,"Sporting and athletic goods, and doll, toy, and game manufacturing",36319.39432698346,169,32.0,32.0,100.0
Central Valley,Coal mining,36319.39432698346,3,585.0,585.0,100.0
Central Valley,Footwear Manufacturing,36319.39432698346,28,171.0,171.0,100.0
Central Valley,"Other information services, except libraries and archives, and internet publishing and broadcasting and web search portals",36319.39432698346,74,157.0,157.0,100.0
Central Valley,Pipeline transportation,36319.39432698346,16,128.0,128.0,100.0
Central Valley,Leather and hide tanning and finishing and other allied products manufacturing,36319.39432698346,40,87.0,87.0,100.0
Central Valley,Other transportation equipment manufacturing ,36319.39432698346,35,80.0,80.0,100.0
Central Valley,Aerospace products and parts manufacturing,36319.39432698346,178,63.0,63.0,100.0
Central Valley,Metal ore mining,36319.39432698346,13,169.0,169.0,100.0
Central Valley,Agricultural implements,36319.39432698346,28,575.0,575.0,100.0
Central Valley,Military reserves or national guard,36319.39432698346,21,96.0,96.0,100.0
Central Valley,Sewage treatment facilities,36319.39432698346,108,1305.0,1250.0,95.78544061302682
Central Valley,Management of companies and enterprises,36319.39432698346,324,1882.0,1802.0,95.7492029755579
Central Valley,Fuel dealers,36319.39432698346,55,757.0,718.0,94.84808454425362
Central Valley,"Electric and gas, and other combinations",36319.39432698346,364,2068.0,1917.0,92.69825918762089
Central Valley,Industrial and miscellaneous chemicals,36319.39432698346,224,3279.0,3021.0,92.13174748398902
Central Valley,Oil and gas extraction,36319.39432698346,64,2327.0,2096.0,90.07305543618392
Central Valley,Bowling centers,36319.39432698346,42,278.0,249.0,89.568345323741
Central Valley,"Communications, audio, and video equipment",36319.39432698346,336,1051.0,935.0,88.9628924833492
Central Valley,Agricultural chemicals,36319.39432698346,35,1567.0,1349.0,86.08806636885768
Central Valley,Rail transportation,36319.39432698346,152,1458.0,1254.0,86.0082304526749
Central Valley,Glass and glass products manufacturing,36319.39432698346,125,1342.0,1146.0,85.39493293591654
Central Valley,Nonmetallic mineral mining and quarrying,36319.39432698346,62,1970.0,1674.0,84.9746192893401
Central Valley,Furniture and home furnishing merchant wholesalers   ,36319.39432698346,166,320.0,267.0,83.4375
Central Valley,"Structural metals, and boiler, tank, and shipping container manufacturing",36319.39432698346,291,3034.0,2493.0,82.16875411997363
Central Valley,Support activities for mining,36319.39432698346,155,8011.0,6545.0,81.7001622768693
Central Valley,Sound recording industries,36319.39432698346,177,527.0,422.0,80.07590132827325
Central Valley,Pharmaceuticals and medicines,36319.39432698346,878,1006.0,801.0,79.62226640159045
Central Valley,Natural gas distribution,36319.39432698346,152,746.0,584.0,78.28418230563003
Central Valley,Foundries,36319.39432698346,34,233.0,182.0,78.11158798283262
Central Valley,"Periodical, book, and directory publishers",36319.39432698346,252,1019.0,792.0,77.72325809617271
Central Valley,"Justice, public order, and safety activities",36319.39432698346,3792,55063.0,41913.0,76.11826453335271
Central Valley,Farm supplies merchant wholesalers,36319.39432698346,66,1878.0,1394.0,74.22790202342918
Central Valley,Clay building material and refractories manufacturing,36319.39432698346,21,257.0,190.0,73.92996108949417
Central Valley,"Construction, and mining and oil and gas field machinery",36319.39432698346,29,550.0,406.0,73.81818181818181
Central Valley,"Hardware, and plumbing and heating equipment, and supplies, merchant wholesalers",36319.39432698346,249,1612.0,1189.0,73.75930521091811
Central Valley,Aircraft and parts manufacturing,36319.39432698346,1736,5838.0,4266.0,73.07297019527236
Central Valley,Paperboard container manufacturing,36319.39432698346,101,925.0,659.0,71.24324324324324
Central Valley,"Water, steam, air conditioning, and irrigation systems",36319.39432698346,442,6609.0,4658.0,70.47964896353457
Central Valley,"Soap, cleaning compound, and cosmetics",36319.39432698346,202,447.0,313.0,70.02237136465325
Central Valley,Administration of economic programs and space research,36319.39432698346,682,4536.0,3164.0,69.75308641975309
Central Valley,National security and international affairs,36319.39432698346,1045,12729.0,8855.0,69.56555895985545
Central Valley,Computer and peripheral equipment manufacturing,36319.39432698346,524,1513.0,1025.0,67.74619960343688
Central Valley,Beverage,36319.39432698346,683,11846.0,7945.0,67.06905284484213
Central Valley,Lumber and other construction materials merchant wholesalers,36319.39432698346,186,1453.0,971.0,66.82725395732966
Central Valley,Internet publishing and broadcasting and web search portals,36319.39432698346,898,450.0,299.0,66.44444444444444
Central Valley,"General medical and surgical hospitals, and specialty (except psychiatric and substance abuse) hospitals",36319.39432698346,7895,76182.0,50586.0,66.40151216822872
Central Valley,"Architectural, engineering, and related services",36319.39432698346,2484,12041.0,7885.0,65.48459430279877
Central Valley,"Drugs, sundries, and chemical and allied product merchant wholesalers",36319.39432698346,349,2098.0,1366.0,65.10962821734985
Central Valley,"Electric power generation, transmission and distribution",36319.39432698346,558,4314.0,2801.0,64.92814093648586
Central Valley,Motor vehicles and motor vehicle equipment manufacturing ,36319.39432698346,668,7525.0,4847.0,64.41196013289037
Central Valley,Petroleum and petroleum products merchant wholesalers ,36319.39432698346,88,1371.0,880.0,64.18672501823487
Central Valley,Psychiatric and substance abuse hospitals,36319.39432698346,171,2659.0,1692.0,63.632944716058674
Central Valley,Administration of environmental quality and housing programs,36319.39432698346,425,3305.0,2078.0,62.87443267776097
Central Valley,Scientific research and development services,36319.39432698346,1684,6519.0,4090.0,62.73968400061359
Central Valley,Wired telecommunications carriers,36319.39432698346,659,4455.0,2783.0,62.46913580246913
Central Valley,Professional and commercial equipment and supplies merchant wholesalers,36319.39432698346,506,2464.0,1529.0,62.05357142857143
Central Valley,Water transportation,36319.39432698346,95,1009.0,626.0,62.04162537165511
Central Valley,Software publishers,36319.39432698346,405,443.0,273.0,61.6252821670429
Central Valley,U.S. Air Force,36319.39432698346,222,2812.0,1728.0,61.45092460881935
Central Valley,"Wholesale electronic markets, agents and brokers",36319.39432698346,211,1338.0,820.0,61.285500747384155
Central Valley,Public finance activities,36319.39432698346,463,9662.0,5891.0,60.970813496170564
Central Valley,Plastics products,36319.39432698346,323,3235.0,1941.0,60.0
Central Valley,Insurance Carriers,36319.39432698346,2181,16310.0,9738.0,59.70570202329859
Central Valley,Computer systems design and related services,36319.39432698346,6238,17601.0,10486.0,59.57616044542924
Central Valley,"Advertising, public relations, and related services",36319.39432698346,1062,2434.0,1446.0,59.40838126540674
Central Valley,Labor unions,36319.39432698346,172,731.0,432.0,59.097127222982216
Central Valley,"Machinery manufacturing, n.e.c. or not specified",36319.39432698346,587,5307.0,3115.0,58.69606180516299
Central Valley,Postal service,36319.39432698346,948,9339.0,5459.0,58.453795909626294
Central Valley,Libraries and archives,36319.39432698346,321,751.0,438.0,58.32223701731025
Central Valley,"Business, professional, political and similar organizations",36319.39432698346,219,1861.0,1079.0,57.97958087049974
Central Valley,Banking and related activities,36319.39432698346,1844,9932.0,5720.0,57.59162303664922
Central Valley,Legal services,36319.39432698346,2730,10526.0,6024.0,57.22971689150674
Central Valley,Aluminum production and processing,36319.39432698346,39,208.0,119.0,57.21153846153846
Central Valley,Air transportation,36319.39432698346,757,2529.0,1434.0,56.70225385527876
Central Valley,Dairy products,36319.39432698346,213,9041.0,5104.0,56.4539320871585
Central Valley,Other general government and support,36319.39432698346,261,3724.0,2102.0,56.44468313641246
Central Valley,"Electronic components and products, n.e.c.",36319.39432698346,2146,5221.0,2939.0,56.29189810381153
Central Valley,Textile And Fabric Finishing and Fabric Coating Mills,36319.39432698346,30,82.0,46.0,56.09756097560976
Central Valley,Miscellaneous wood products,36319.39432698346,206,3337.0,1865.0,55.88852262511238
Central Valley,Executive offices and legislative bodies,36319.39432698346,1869,19654.0,10973.0,55.83087412231607
Central Valley,"Telecommunications, except wired telecommunications carriers",36319.39432698346,405,2951.0,1647.0,55.81158929176551
Central Valley,"Cement, concrete, lime, and gypsum products manufacturing",36319.39432698346,127,1357.0,753.0,55.4900515843773
Central Valley,"Pulp, paper, and paperboard mills",36319.39432698346,80,1394.0,773.0,55.4519368723099
Central Valley,Ship and boat building,36319.39432698346,91,351.0,194.0,55.27065527065527
Central Valley,Sawmills and wood preservation,36319.39432698346,81,549.0,303.0,55.19125683060109
Central Valley,Not specified utilities,36319.39432698346,41,233.0,128.0,54.93562231759657
Central Valley,U.S. Navy,36319.39432698346,620,6759.0,3706.0,54.83059624204763
Central Valley,"Machinery, equipment, and supplies merchant wholesalers",36319.39432698346,426,5741.0,3133.0,54.5723741508448
Central Valley,Alcoholic beverages merchat wholesalers,36319.39432698346,181,2239.0,1218.0,54.39928539526574
Central Valley,"Agencies, Brokerages, And Other Insurance Related Activities",36319.39432698346,823,5292.0,2796.0,52.83446712018141
Central Valley,Iron and steel mills and steel products manufacturing,36319.39432698346,135,1469.0,774.0,52.688904016337645
Central Valley,Services incidental to transportation,36319.39432698346,1211,11899.0,6265.0,52.65148331792587
Central Valley,"Securities, commodities, funds, trusts, and other financial investments",36319.39432698346,1740,4915.0,2587.0,52.63479145473041
Central Valley,"Animal food, grain and oilseed milling",36319.39432698346,102,1739.0,915.0,52.61644623346751
Central Valley,Miscellaneous fabricated metal products manufacturing,36319.39432698346,279,1955.0,1018.0,52.07161125319693
Central Valley,Outpatient care centers,36319.39432698346,2556,21105.0,10988.0,52.06349206349207
Central Valley,"U.S. Armed forces, branch not specified",36319.39432698346,77,927.0,482.0,51.995685005393746
Central Valley,Automobile dealers,36319.39432698346,1274,15262.0,7890.0,51.69702529157384
Central Valley,Broadcasting (except internet),36319.39432698346,724,4052.0,2080.0,51.332675222112535
Central Valley,Not specified food industries,36319.39432698346,80,2351.0,1192.0,50.701829008932364
Central Valley,Petroleum refining,36319.39432698346,188,1595.0,807.0,50.595611285266465
Central Valley,"Commercial, industrial, and other intangible assets rental and leasing",36319.39432698346,160,1204.0,608.0,50.498338870431894
Central Valley,Lawn and garden equipment and supplies stores,36319.39432698346,182,3805.0,1905.0,50.06570302233902
