Industry,Date,Region,High Wage Count,Employment Count,Cost of Living,Region Population,Year
other services,2015-04-01,Central Coast,3634,23800.0,70940,2342005,2015
other services,2015-05-01,Central Coast,3664,24000.0,70940,2342005,2015
other services,2015-06-01,Central Coast,3695,24200.0,70940,2342005,2015
other services,2015-07-01,Central Coast,3664,24000.0,70940,2342005,2015
other services,2015-08-01,Central Coast,3679,24100.0,70940,2342005,2015
other services,2015-09-01,Central Coast,3725,24400.0,70940,2342005,2015
other services,2015-10-01,Central Coast,3664,24000.0,70940,2342005,2015
other services,2015-11-01,Central Coast,3679,24100.0,70940,2342005,2015
other services,2015-12-01,Central Coast,3649,23900.0,70940,2342005,2015
professional and business services,2015-01-01,Central Coast,31931,83500.0,70940,2342005,2015
professional and business services,2015-02-01,Central Coast,32123,84000.0,70940,2342005,2015
professional and business services,2015-03-01,Central Coast,32467,84900.0,70940,2342005,2015
professional and business services,2015-04-01,Central Coast,32887,86000.0,70940,2342005,2015
professional and business services,2015-05-01,Central Coast,32199,84200.0,70940,2342005,2015
professional and business services,2015-06-01,Central Coast,32428,84800.0,70940,2342005,2015
professional and business services,2015-07-01,Central Coast,32773,85700.0,70940,2342005,2015
professional and business services,2015-08-01,Central Coast,32887,86000.0,70940,2342005,2015
professional and business services,2015-09-01,Central Coast,32467,84900.0,70940,2342005,2015
professional and business services,2015-10-01,Central Coast,33193,86800.0,70940,2342005,2015
professional and business services,2015-11-01,Central Coast,33155,86700.0,70940,2342005,2015
professional and business services,2015-12-01,Central Coast,33270,87000.0,70940,2342005,2015
retail trade,2015-01-01,Central Coast,10239,84200.0,70940,2342005,2015
retail trade,2015-02-01,Central Coast,10130,83300.0,70940,2342005,2015
retail trade,2015-03-01,Central Coast,10106,83100.0,70940,2342005,2015
retail trade,2015-04-01,Central Coast,10130,83300.0,70940,2342005,2015
retail trade,2015-05-01,Central Coast,10191,83800.0,70940,2342005,2015
retail trade,2015-06-01,Central Coast,10203,83900.0,70940,2342005,2015
retail trade,2015-07-01,Central Coast,10361,85200.0,70940,2342005,2015
retail trade,2015-08-01,Central Coast,10361,85200.0,70940,2342005,2015
retail trade,2015-09-01,Central Coast,10300,84700.0,70940,2342005,2015
retail trade,2015-10-01,Central Coast,10458,86000.0,70940,2342005,2015
retail trade,2015-11-01,Central Coast,10762,88500.0,70940,2342005,2015
retail trade,2015-12-01,Central Coast,10823,89000.0,70940,2342005,2015
state government,2015-01-01,Central Coast,9724,33200.0,70940,2342005,2015
state government,2015-02-01,Central Coast,9900,33800.0,70940,2342005,2015
state government,2015-03-01,Central Coast,9958,34000.0,70940,2342005,2015
state government,2015-04-01,Central Coast,9929,33900.0,70940,2342005,2015
state government,2015-05-01,Central Coast,10017,34200.0,70940,2342005,2015
state government,2015-06-01,Central Coast,10163,34700.0,70940,2342005,2015
state government,2015-07-01,Central Coast,8845,30200.0,70940,2342005,2015
state government,2015-08-01,Central Coast,8465,28900.0,70940,2342005,2015
state government,2015-09-01,Central Coast,8611,29400.0,70940,2342005,2015
state government,2015-10-01,Central Coast,9665,33000.0,70940,2342005,2015
state government,2015-11-01,Central Coast,9958,34000.0,70940,2342005,2015
state government,2015-12-01,Central Coast,9900,33800.0,70940,2342005,2015
total farm,2015-01-01,Central Coast,2629,50100.0,70940,2342005,2015
total farm,2015-02-01,Central Coast,2818,53700.0,70940,2342005,2015
total farm,2015-03-01,Central Coast,3160,60200.0,70940,2342005,2015
total farm,2015-04-01,Central Coast,3427,65300.0,70940,2342005,2015
total farm,2015-05-01,Central Coast,3522,67100.0,70940,2342005,2015
total farm,2015-06-01,Central Coast,3606,68700.0,70940,2342005,2015
total farm,2015-07-01,Central Coast,3506,66800.0,70940,2342005,2015
total farm,2015-08-01,Central Coast,3296,62800.0,70940,2342005,2015
total farm,2015-09-01,Central Coast,3333,63500.0,70940,2342005,2015
total farm,2015-10-01,Central Coast,3333,63500.0,70940,2342005,2015
total farm,2015-11-01,Central Coast,2960,56400.0,70940,2342005,2015
total farm,2015-12-01,Central Coast,2635,50200.0,70940,2342005,2015
transportation warehousing and utilities,2015-01-01,Central Coast,2607,14600.0,70940,2342005,2015
transportation warehousing and utilities,2015-02-01,Central Coast,2607,14600.0,70940,2342005,2015
transportation warehousing and utilities,2015-03-01,Central Coast,2589,14500.0,70940,2342005,2015
transportation warehousing and utilities,2015-04-01,Central Coast,2607,14600.0,70940,2342005,2015
transportation warehousing and utilities,2015-05-01,Central Coast,2624,14700.0,70940,2342005,2015
transportation warehousing and utilities,2015-06-01,Central Coast,2607,14600.0,70940,2342005,2015
transportation warehousing and utilities,2015-07-01,Central Coast,2642,14800.0,70940,2342005,2015
transportation warehousing and utilities,2015-08-01,Central Coast,2624,14700.0,70940,2342005,2015
transportation warehousing and utilities,2015-09-01,Central Coast,2660,14900.0,70940,2342005,2015
transportation warehousing and utilities,2015-10-01,Central Coast,2696,15100.0,70940,2342005,2015
transportation warehousing and utilities,2015-11-01,Central Coast,2660,14900.0,70940,2342005,2015
transportation warehousing and utilities,2015-12-01,Central Coast,2696,15100.0,70940,2342005,2015
wholesale trade,2015-01-01,Central Coast,5125,22900.0,70940,2342005,2015
wholesale trade,2015-02-01,Central Coast,5193,23200.0,70940,2342005,2015
wholesale trade,2015-03-01,Central Coast,5215,23300.0,70940,2342005,2015
wholesale trade,2015-04-01,Central Coast,5237,23400.0,70940,2342005,2015
wholesale trade,2015-05-01,Central Coast,5260,23500.0,70940,2342005,2015
wholesale trade,2015-06-01,Central Coast,5282,23600.0,70940,2342005,2015
wholesale trade,2015-07-01,Central Coast,5304,23700.0,70940,2342005,2015
wholesale trade,2015-08-01,Central Coast,5327,23800.0,70940,2342005,2015
wholesale trade,2015-09-01,Central Coast,5282,23600.0,70940,2342005,2015
wholesale trade,2015-10-01,Central Coast,5372,24000.0,70940,2342005,2015
wholesale trade,2015-11-01,Central Coast,5372,24000.0,70940,2342005,2015
wholesale trade,2015-12-01,Central Coast,5304,23700.0,70940,2342005,2015
construction,2015-01-01,Central San Joaquin,3686,13700.0,53089,1752543,2015
construction,2015-02-01,Central San Joaquin,3713,13800.0,53089,1752543,2015
construction,2015-03-01,Central San Joaquin,3847,14300.0,53089,1752543,2015
construction,2015-04-01,Central San Joaquin,3955,14700.0,53089,1752543,2015
construction,2015-05-01,Central San Joaquin,4009,14900.0,53089,1752543,2015
construction,2015-06-01,Central San Joaquin,4143,15400.0,53089,1752543,2015
construction,2015-07-01,Central San Joaquin,4251,15800.0,53089,1752543,2015
construction,2015-08-01,Central San Joaquin,4224,15700.0,53089,1752543,2015
construction,2015-09-01,Central San Joaquin,4143,15400.0,53089,1752543,2015
construction,2015-10-01,Central San Joaquin,4197,15600.0,53089,1752543,2015
construction,2015-11-01,Central San Joaquin,4170,15500.0,53089,1752543,2015
construction,2015-12-01,Central San Joaquin,4170,15500.0,53089,1752543,2015
durable goods,2015-01-01,Central San Joaquin,2825,11000.0,53089,1752543,2015
durable goods,2015-02-01,Central San Joaquin,2825,11000.0,53089,1752543,2015
durable goods,2015-03-01,Central San Joaquin,2850,11100.0,53089,1752543,2015
durable goods,2015-04-01,Central San Joaquin,2850,11100.0,53089,1752543,2015
durable goods,2015-05-01,Central San Joaquin,2876,11200.0,53089,1752543,2015
durable goods,2015-06-01,Central San Joaquin,2876,11200.0,53089,1752543,2015
durable goods,2015-07-01,Central San Joaquin,2902,11300.0,53089,1752543,2015
durable goods,2015-08-01,Central San Joaquin,2902,11300.0,53089,1752543,2015
durable goods,2015-09-01,Central San Joaquin,2902,11300.0,53089,1752543,2015
durable goods,2015-10-01,Central San Joaquin,2902,11300.0,53089,1752543,2015
durable goods,2015-11-01,Central San Joaquin,2876,11200.0,53089,1752543,2015
durable goods,2015-12-01,Central San Joaquin,2876,11200.0,53089,1752543,2015
educational and health services,2015-01-01,Central San Joaquin,30653,85100.0,53089,1752543,2015
educational and health services,2015-02-01,Central San Joaquin,30905,85800.0,53089,1752543,2015
educational and health services,2015-03-01,Central San Joaquin,31193,86600.0,53089,1752543,2015
educational and health services,2015-04-01,Central San Joaquin,31337,87000.0,53089,1752543,2015
educational and health services,2015-05-01,Central San Joaquin,31301,86900.0,53089,1752543,2015
educational and health services,2015-06-01,Central San Joaquin,31265,86800.0,53089,1752543,2015
educational and health services,2015-07-01,Central San Joaquin,31337,87000.0,53089,1752543,2015
educational and health services,2015-08-01,Central San Joaquin,31733,88100.0,53089,1752543,2015
educational and health services,2015-09-01,Central San Joaquin,31913,88600.0,53089,1752543,2015
educational and health services,2015-10-01,Central San Joaquin,32273,89600.0,53089,1752543,2015
educational and health services,2015-11-01,Central San Joaquin,32273,89600.0,53089,1752543,2015
educational and health services,2015-12-01,Central San Joaquin,32418,90000.0,53089,1752543,2015
federal government,2015-01-01,Central San Joaquin,6409,11700.0,53089,1752543,2015
federal government,2015-02-01,Central San Joaquin,6738,12300.0,53089,1752543,2015
federal government,2015-03-01,Central San Joaquin,6957,12700.0,53089,1752543,2015
federal government,2015-04-01,Central San Joaquin,7066,12900.0,53089,1752543,2015
federal government,2015-05-01,Central San Joaquin,7121,13000.0,53089,1752543,2015
federal government,2015-06-01,Central San Joaquin,7121,13000.0,53089,1752543,2015
federal government,2015-07-01,Central San Joaquin,6518,11900.0,53089,1752543,2015
federal government,2015-08-01,Central San Joaquin,6464,11800.0,53089,1752543,2015
federal government,2015-09-01,Central San Joaquin,6354,11600.0,53089,1752543,2015
federal government,2015-10-01,Central San Joaquin,6135,11200.0,53089,1752543,2015
federal government,2015-11-01,Central San Joaquin,6299,11500.0,53089,1752543,2015
federal government,2015-12-01,Central San Joaquin,6299,11500.0,53089,1752543,2015
financial activities,2015-01-01,Central San Joaquin,6171,18500.0,53089,1752543,2015
financial activities,2015-02-01,Central San Joaquin,6171,18500.0,53089,1752543,2015
financial activities,2015-03-01,Central San Joaquin,6271,18800.0,53089,1752543,2015
financial activities,2015-04-01,Central San Joaquin,6305,18900.0,53089,1752543,2015
financial activities,2015-05-01,Central San Joaquin,6305,18900.0,53089,1752543,2015
financial activities,2015-06-01,Central San Joaquin,6305,18900.0,53089,1752543,2015
financial activities,2015-07-01,Central San Joaquin,6405,19200.0,53089,1752543,2015
financial activities,2015-08-01,Central San Joaquin,6405,19200.0,53089,1752543,2015
financial activities,2015-09-01,Central San Joaquin,6338,19000.0,53089,1752543,2015
financial activities,2015-10-01,Central San Joaquin,6371,19100.0,53089,1752543,2015
financial activities,2015-11-01,Central San Joaquin,6371,19100.0,53089,1752543,2015
financial activities,2015-12-01,Central San Joaquin,6305,18900.0,53089,1752543,2015
information,2015-01-01,Central San Joaquin,2161,5300.0,53089,1752543,2015
information,2015-02-01,Central San Joaquin,2161,5300.0,53089,1752543,2015
information,2015-03-01,Central San Joaquin,2120,5200.0,53089,1752543,2015
information,2015-04-01,Central San Joaquin,2120,5200.0,53089,1752543,2015
information,2015-05-01,Central San Joaquin,2120,5200.0,53089,1752543,2015
information,2015-06-01,Central San Joaquin,2161,5300.0,53089,1752543,2015
information,2015-07-01,Central San Joaquin,2120,5200.0,53089,1752543,2015
information,2015-08-01,Central San Joaquin,2120,5200.0,53089,1752543,2015
information,2015-09-01,Central San Joaquin,2039,5000.0,53089,1752543,2015
information,2015-10-01,Central San Joaquin,2080,5100.0,53089,1752543,2015
information,2015-11-01,Central San Joaquin,2120,5200.0,53089,1752543,2015
information,2015-12-01,Central San Joaquin,2080,5100.0,53089,1752543,2015
leisure and hospitality,2015-01-01,Central San Joaquin,3376,46500.0,53089,1752543,2015
leisure and hospitality,2015-02-01,Central San Joaquin,3427,47200.0,53089,1752543,2015
leisure and hospitality,2015-03-01,Central San Joaquin,3499,48200.0,53089,1752543,2015
leisure and hospitality,2015-04-01,Central San Joaquin,3550,48900.0,53089,1752543,2015
leisure and hospitality,2015-05-01,Central San Joaquin,3615,49800.0,53089,1752543,2015
leisure and hospitality,2015-06-01,Central San Joaquin,3615,49800.0,53089,1752543,2015
leisure and hospitality,2015-07-01,Central San Joaquin,3652,50300.0,53089,1752543,2015
leisure and hospitality,2015-08-01,Central San Joaquin,3630,50000.0,53089,1752543,2015
leisure and hospitality,2015-09-01,Central San Joaquin,3564,49100.0,53089,1752543,2015
leisure and hospitality,2015-10-01,Central San Joaquin,3550,48900.0,53089,1752543,2015
leisure and hospitality,2015-11-01,Central San Joaquin,3550,48900.0,53089,1752543,2015
leisure and hospitality,2015-12-01,Central San Joaquin,3550,48900.0,53089,1752543,2015
local government,2015-01-01,Central San Joaquin,37530,87400.0,53089,1752543,2015
local government,2015-02-01,Central San Joaquin,38475,89600.0,53089,1752543,2015
local government,2015-03-01,Central San Joaquin,38303,89200.0,53089,1752543,2015
local government,2015-04-01,Central San Joaquin,38561,89800.0,53089,1752543,2015
local government,2015-05-01,Central San Joaquin,39033,90900.0,53089,1752543,2015
local government,2015-06-01,Central San Joaquin,38733,90200.0,53089,1752543,2015
local government,2015-07-01,Central San Joaquin,35856,83500.0,53089,1752543,2015
local government,2015-08-01,Central San Joaquin,36285,84500.0,53089,1752543,2015
local government,2015-09-01,Central San Joaquin,38303,89200.0,53089,1752543,2015
local government,2015-10-01,Central San Joaquin,39291,91500.0,53089,1752543,2015
local government,2015-11-01,Central San Joaquin,39763,92600.0,53089,1752543,2015
local government,2015-12-01,Central San Joaquin,39549,92100.0,53089,1752543,2015
mining and logging,2015-01-01,Central San Joaquin,86,300.0,53089,1752543,2015
mining and logging,2015-02-01,Central San Joaquin,86,300.0,53089,1752543,2015
mining and logging,2015-03-01,Central San Joaquin,86,300.0,53089,1752543,2015
mining and logging,2015-04-01,Central San Joaquin,86,300.0,53089,1752543,2015
mining and logging,2015-05-01,Central San Joaquin,86,300.0,53089,1752543,2015
mining and logging,2015-06-01,Central San Joaquin,86,300.0,53089,1752543,2015
mining and logging,2015-07-01,Central San Joaquin,86,300.0,53089,1752543,2015
mining and logging,2015-08-01,Central San Joaquin,86,300.0,53089,1752543,2015
mining and logging,2015-09-01,Central San Joaquin,86,300.0,53089,1752543,2015
mining and logging,2015-10-01,Central San Joaquin,86,300.0,53089,1752543,2015
mining and logging,2015-11-01,Central San Joaquin,86,300.0,53089,1752543,2015
mining and logging,2015-12-01,Central San Joaquin,86,300.0,53089,1752543,2015
natural resources mining and construction,2015-01-01,Central San Joaquin,8696,20000.0,53089,1752543,2015
natural resources mining and construction,2015-02-01,Central San Joaquin,8740,20100.0,53089,1752543,2015
natural resources mining and construction,2015-03-01,Central San Joaquin,8957,20600.0,53089,1752543,2015
natural resources mining and construction,2015-04-01,Central San Joaquin,9218,21200.0,53089,1752543,2015
natural resources mining and construction,2015-05-01,Central San Joaquin,9436,21700.0,53089,1752543,2015
natural resources mining and construction,2015-06-01,Central San Joaquin,9697,22300.0,53089,1752543,2015
natural resources mining and construction,2015-07-01,Central San Joaquin,9914,22800.0,53089,1752543,2015
